,num-cells,cluster-size,max-divisions,num-matrix-diff,cycles-diff-matrix,num-diff-ind,cycles-diff-ind,undiff-num-inhibition,Num Cysts,Num Differentiated,Num Pluripotent,Num Differentiated Cysts,Num Pluripotent Cysts,Num Asymmetric Cysts
617,15.0,1.5,1.4,3.7,8.0,4.9,6.8,3.4,5,0.0,75.0,0,5,0
618,15.0,2.0,1.4,3.7,8.0,4.9,6.8,3.4,5,1.0,127.0,0,5,0
619,15.0,2.5,1.4,3.7,8.0,4.9,6.8,3.4,5,2.0,146.0,0,5,0
620,15.0,1.0,1.8,2.2,8.0,4.9,6.8,3.4,3,30.0,25.0,0,3,0
621,15.0,1.0,1.8,3.7,6.8,4.9,6.8,3.4,1,7.0,48.0,0,1,0
622,15.0,1.5,1.8,3.7,6.8,4.9,6.8,3.4,1,0.0,75.0,0,1,0
623,15.0,2.0,1.8,3.7,6.8,4.9,6.8,3.4,1,1.0,127.0,0,1,0
624,15.0,2.5,1.8,3.7,6.8,4.9,6.8,3.4,1,2.0,146.0,0,1,0
625,15.0,1.0,1.8,3.7,8.0,2.5,6.8,3.4,11,7.0,48.0,0,11,0
626,15.0,1.5,1.8,3.7,8.0,2.5,6.8,3.4,11,0.0,75.0,0,11,0
627,15.0,2.0,1.8,3.7,8.0,2.5,6.8,3.4,11,1.0,127.0,0,11,0
628,15.0,2.5,1.8,3.7,8.0,2.5,6.8,3.4,11,2.0,146.0,0,11,0
629,15.0,1.0,1.8,3.7,8.0,4.9,8.0,3.4,5,7.0,48.0,0,5,0
630,15.0,1.5,1.8,3.7,8.0,4.9,8.0,3.4,5,0.0,75.0,0,5,0
631,15.0,2.0,1.8,3.7,8.0,4.9,8.0,3.4,5,1.0,127.0,0,5,0
632,15.0,2.5,1.8,3.7,8.0,4.9,8.0,3.4,5,2.0,146.0,0,5,0
633,15.0,1.0,1.8,3.7,8.0,4.9,6.8,4.5,3,7.0,48.0,0,3,0
634,15.0,1.5,1.8,3.7,8.0,4.9,6.8,4.5,3,0.0,75.0,0,3,0
635,15.0,2.0,1.8,3.7,8.0,4.9,6.8,4.5,3,1.0,127.0,0,3,0
636,15.0,2.5,1.8,3.7,8.0,4.9,6.8,4.5,3,2.0,146.0,0,3,0
637,15.0,1.0,1.8,3.7,8.0,4.9,6.8,3.4,1,7.0,48.0,0,1,0
638,15.0,1.5,1.8,3.7,8.0,4.9,6.8,3.4,1,0.0,75.0,0,1,0
639,15.0,2.0,1.8,3.7,8.0,4.9,6.8,3.4,1,1.0,127.0,0,1,0
640,15.0,2.5,1.8,3.7,8.0,4.9,6.8,3.4,1,2.0,146.0,0,1,0
641,38.2,1.0,1.9,4.2,8.8,4.5,6.0,2.0,11,0.0,144.0,0,11,0
642,38.2,1.5,1.9,4.2,8.8,4.5,6.0,2.0,11,0.0,141.0,0,11,0
643,38.2,2.0,1.9,4.2,8.8,4.5,6.0,2.0,11,0.0,128.0,0,11,0
644,38.2,2.5,1.9,4.2,8.8,4.5,6.0,2.0,11,0.0,148.0,0,11,0
645,60.0,1.0,1.9,4.2,8.8,4.5,6.0,2.0,5,0.0,226.0,0,5,0
646,60.0,1.5,1.9,4.2,8.8,4.5,6.0,2.0,5,0.0,226.0,0,5,0
647,60.0,2.0,1.9,4.2,8.8,4.5,6.0,2.0,5,0.0,214.0,0,5,0
648,60.0,2.5,1.9,4.2,8.8,4.5,6.0,2.0,5,0.0,249.0,0,5,0
649,38.2,1.0,1.3,4.2,8.8,4.5,6.0,2.0,3,0.0,144.0,0,3,0
650,38.2,1.5,1.3,4.2,8.8,4.5,6.0,2.0,3,0.0,141.0,0,3,0
651,38.2,2.0,1.3,4.2,8.8,4.5,6.0,2.0,3,0.0,128.0,0,3,0
652,38.2,2.5,1.3,4.2,8.8,4.5,6.0,2.0,3,0.0,148.0,0,3,0
653,38.2,1.0,1.9,1.7,8.8,4.5,6.0,2.0,1,141.0,3.0,0,1,0
654,38.2,1.5,1.9,1.7,8.8,4.5,6.0,2.0,1,117.0,24.0,0,1,0
655,38.2,2.0,1.9,1.7,8.8,4.5,6.0,2.0,1,89.0,39.0,0,1,0
656,38.2,2.5,1.9,1.7,8.8,4.5,6.0,2.0,1,94.0,54.0,0,1,0
657,38.2,1.0,1.9,4.2,10.0,4.5,6.0,2.0,11,0.0,144.0,0,11,0
658,38.2,1.5,1.9,4.2,10.0,4.5,6.0,2.0,11,0.0,141.0,0,11,0
659,38.2,2.0,1.9,4.2,10.0,4.5,6.0,2.0,11,0.0,128.0,0,11,0
660,38.2,2.5,1.9,4.2,10.0,4.5,6.0,2.0,11,0.0,148.0,0,11,0
661,38.2,1.0,1.9,4.2,8.8,2.9,6.0,2.0,5,0.0,144.0,0,5,0
662,38.2,1.5,1.9,4.2,8.8,2.9,6.0,2.0,5,0.0,141.0,0,5,0
663,38.2,2.0,1.9,4.2,8.8,2.9,6.0,2.0,5,0.0,128.0,0,5,0
664,38.2,2.5,1.9,4.2,8.8,2.9,6.0,2.0,5,0.0,148.0,0,5,0
665,38.2,1.0,1.9,4.2,8.8,4.5,8.8,2.0,3,0.0,144.0,0,3,0
666,38.2,1.5,1.9,4.2,8.8,4.5,8.8,2.0,3,0.0,141.0,0,3,0
667,38.2,2.0,1.9,4.2,8.8,4.5,8.8,2.0,3,0.0,128.0,0,3,0
668,38.2,2.5,1.9,4.2,8.8,4.5,8.8,2.0,3,0.0,148.0,0,3,0
669,38.2,1.0,1.9,4.2,8.8,4.5,6.0,5.9,1,0.0,144.0,0,1,0
670,38.2,1.5,1.9,4.2,8.8,4.5,6.0,5.9,1,0.0,141.0,0,1,0
671,38.2,2.0,1.9,4.2,8.8,4.5,6.0,5.9,1,0.0,128.0,0,1,0
